CMTE_ID,CMTE_NM,CONNECTED_ORG_NM,CMTE_TP,ORG_TP,committee_name_clean,TOTAL_AMOUNT,HAS_DONATED,FIRST_CYCLE,LAST_CYCLE
C00390351,"BIOGEN, INC. POLITICAL ACTION COMMITTEE A.K.A. 'BIOGEN PAC'","BIOGEN, INC.",Q,C,biogen inc a k a biogen,84500.0,true,2016,2026
C00390583,"BHFS-E, PC PAC (BROWNSTEIN HYATT FARBER SCHRECK POLITICAL ACTION COMMITTEE)","BHFS-E, PC",Q,C,bhfs e pc brownstein hyatt farber schreck,0.0,False,,
C00390963,ARDENT LEGACY HOLDINGS LLC GOOD GOVERNMENT FUND,ARDENT LEGACY HOLDINGS LLC,Q,C,ardent legacy holdings llc good government,0.0,False,,
C00391979,HERZOG PAC,HERZOG,Q,C,herzog,0.0,False,,
C00392464,UNIVERSAL MUSIC GROUP EMPLOYEE ACTION FUND,UNIVERSAL MUSIC GROUP,Q,C,universal music group employee,0.0,False,,
C00393173,COMERICA INCORPORATED POLTICAL ACTION COMMITTEE,COMERICA INCORPORATED,Q,C,comerica incorporated poltical,0.0,False,,
C00393298,HERBALIFE INTERNATIONAL INC. PAC,HERBALIFE INTERNATIONAL INC.,Q,C,herbalife international inc,0.0,False,,
C00394460,MCDONALD HOPKINS LLC PAC,MCDONALD HOPKINS LLC,Q,C,mcdonald hopkins llc,0.0,False,,
C00394650,JBS USA LLC PAC,JBS USA LLC,Q,C,jbs usa llc,0.0,False,,
C00395285,FRAMATOME INC PAC,FRAMATOME INC.,Q,C,framatome inc,0.0,False,,
C00396895,GILEAD SCIENCES INC HEALTHCARE POLICY PAC,"GILEAD SCIENCES, INC.",Q,C,gilead sciences inc healthcare policy,570511.0,true,2016,2026
C00397083,PROFESSIONAL ASSOCIATION FOR CUSTOMER ENGAGEMENT PAC,PROFESSIONAL ASSOCIATION FOR CUSTOMER ENGAGEMENT PAC,Q,C,professional association customer engagement,0.0,False,,
C00397554,WORTHINGTON INDUSTRIES PAC,WORTHINGTON INDUSTRIES,Q,C,worthington industries,0.0,False,,
C00397711,"MAGELLAN MIDSTREAM HOLDINGS GP, LLC POLITICAL ACTION COMMITTEE","MAGELLAN MIDSTREAM HOLDINGS GP, LLC",Q,C,magellan midstream holdings gp llc,0.0,False,,
C00397851,CENTENE CORPORATION POLITICAL ACTION COMMITTEE (CENTENE PAC),CENTENE CORPORATION,Q,C,centene corporation centene,405560.29,true,2016,2026
C00397893,SSA MARINE INC. GOOD GOVERNMENT FUND,SSA MARINE INC.,Q,C,ssa marine inc good government,0.0,False,,
C00398271,ENVISION HEALTHCARE CORPORATION POLITICAL ACTION COMMITTEE,ENVISION HEALTHCARE CORPORATION,Q,C,envision healthcare corporation,0.0,False,,
C00399386,"ZIMMER BIOMET HOLDINGS, INC. POLITICAL ACTION COMMITTEE (A.K.A. 'ZIMMER BIOMET PAC')","ZIMMER BIOMET HOLDINGS, INC.",Q,C,zimmer biomet holdings inc a k a zimmer biomet,90336.0,true,2016,2026
C00400135,"UNITED HEALTH SERVICES PAC, INC.","UNITED HEALTH SERVICES, INC",Q,C,united health services inc,7500.0,true,2018,2018
C00400929,AMERISOURCEBERGEN CORPORATION POLITICAL ACTION COMMITTEE (ABC PAC),AMERISOURCEBERGEN CORPORATION,Q,C,amerisourcebergen corporation abc,0.0,False,,
C00401299,FRESENIUS MEDICAL CARE NORTH AMERICA PAC,FRESENIUS MEDICAL CARE NORTH AMERICA,Q,C,fresenius medical care north america,0.0,False,,
C00401687,BUNGE NORTH AMERICA INC POLITICAL ACTION COMMITTEE,"BUNGE NORTH AMERICA, INC.",Q,C,bunge north america inc,98502.26,true,2016,2026
C00402107,CUNA MUTUAL HOLDING COMPANY POLITICAL ACTION COMMITTEE (CUNA MUTUAL PAC),CUNA MUTUAL HOLDING COMPANY,Q,C,cuna mutual holding company cuna mutual,0.0,False,,
C00402321,GREEN DIAMOND RESOURCE COMPANY POLITICAL ACTION COMMITTEE,SIMPSON INVESTMENT COMPANY POLITICAL ACTION COMMITTEE,Q,C,green diamond resource company,0.0,False,,
C00402545,VGM MANAGEMENT LTD PAC (VGMPAC),VGM MANAGEMENT LTD,Q,C,vgm management ltd vgmpac,0.0,False,,
C00402669,SERCO INC. POLITICAL ACTION COMMITTEE (SERCO PAC),SERCO INC.,Q,C,serco inc serco,0.0,False,,
C00405076,"BEST BUY CO., INC. EMPLOYEE POLITICAL FORUM","BEST BUY CO., INC.",Q,C,best buy co inc employee forum,290842.06,true,2016,2026
C00405209,SCHAEFFLER GROUP USA INC POLITICAL ACTION COMMITTEE,NONE,Q,C,schaeffler group usa inc,0.0,False,,
C00406066,FIRST HORIZON CORPORATION LA FED PAC,FIRST HORIZON CORPORATION,Q,C,first horizon corporation la fed,0.0,False,,
C00406215,NATIONWIDE MUTUAL INSURANCE COMPANY FINANCIAL & INVESTMENTS POLITICAL ACTION COMMITTEE,NATIONWIDE MUTUAL INSURANCE COMPANY,Q,C,nationwide mutual insurance company financial investments,0.0,False,,
C00406801,AVANGRID POLITICAL ACTION COMMITTEE,AVANGRID,Q,C,avangrid,0.0,False,,
C00406892,"APPLIED MATERIALS, INC. POLITICAL ACTION COMMITTEE","APPLIED MATERIALS, INC.",Q,C,applied materials inc,26500.0,true,2016,2020
C00407080,GENTIVA HEALTH SERVICES INC PAC GENTIVAPAC,GENTIVA HEALTH SERVICES INC,Q,C,gentiva health services inc gentivapac,0.0,False,,
C00407437,COMPORIUM INC PAC,COMPORIUM INC,Q,C,comporium inc,0.0,False,,
C00407635,CONSOLIDATED EDISON INC. EMPLOYEES' POLITICAL ACTION COMMITTEE (CEIPAC),CONSOLIDATED EDISON INC. EMPLOYEES' POLITICAL ACTION COMMITTEE (CEIPAC),Q,C,consolidated edison inc ceipac,8749.98,true,2018,2022
C00408138,"BENTLEY SYSTEMS, INCORPORATED FEDERAL PAC","BENTLEY SYSTEMS, INCORPORATED",Q,C,bentley systems incorporated federal,88741.0,true,2022,2026
C00409516,"DIRECT SUPPLY, INC. PARTNERS PAC (DSI PARTNERS PAC)","DIRECT SUPPLY, INC.",Q,C,direct supply inc partners dsi partners,0.0,False,,
C00409789,"BLESSEY MARINE SERVICE, INC. POLITICAL ACTION COMMITTEE",BLESSEY MARINE SERVICE INC,Q,C,blessey marine service inc,0.0,False,,
C00409979,DYNCORP INTERNATIONAL LLC POLITICAL ACTION COMMITTEE (DIPAC),DYNCORP INTERNATIONAL LLC,Q,C,dyncorp international llc dipac,0.0,False,,
C00410266,THE VANGUARD GROUP COMMITTEE FOR RESPONSIBLE GOVERNMENT,THE VANGUARD GROUP,Q,C,vanguard group responsible government,0.0,False,,
C00410274,MASTERCARD INTERNATIONAL INC. EMPLOYEES' PAC,MASTERCARD INTERNATIONAL INC.,Q,C,mastercard international inc,0.0,False,,
C00410324,"RENT-A-CENTER, INC. GOOD GOVERNMENT POLITICAL ACTION COMMITTEE","RENT-A-CENTER, INC.",Q,C,rent a center inc good government,0.0,False,,
C00410589,CERNER CORPORATION PAC,CERNER CORPORATION,Q,C,cerner corporation,0.0,False,,
C00410654,PHARMAVITE LLC POLITICAL ACTION COMMITTEE (PHARMAVITE PAC),"OTSUKA AMERICA, INC.",Q,C,pharmavite llc pharmavite,0.0,False,,
C00411389,OVERSEAS SHIPHOLDING GROUP INC PAC,OVERSEAS SHIPHOLDING GROUP INC,Q,C,overseas shipholding group inc,0.0,False,,
C00411454,"FLIR SYSTEMS, INC. EMPLOYEES POLITICAL ACTION COMMITTEE (FLIRPAC)","FLIR SYSTEMS, INC.",Q,C,flir systems inc flirpac,2000.0,true,2018,2018
C00411694,"SALTCHUK RESOURCES, INC. PAC","SALTCHUK RESOURCES, INC. PAC",Q,C,saltchuk resources inc,0.0,False,,
C00411769,"QC HOLDINGS, INC. POLITICAL ACTION COMMITTEE","QC HOLDINGS, INC.",Q,C,qc holdings inc,0.0,False,,
C00411900,EDWARDS LIFESCIENCES POLITICAL ACTION COMMITTEE (A.K.A. EDWARDS PAC),EDWARDS LIFESCIENCES,Q,C,edwards lifesciences a k a edwards,504190.0,true,2016,2026
C00411918,TIVITY HEALTH FEDERAL PAC,TIVITY HEALTH,Q,C,tivity health federal,0.0,False,,
C00412635,"GIBBONS P.C. PAC, INC.",GIBBONS P.C.,Q,C,gibbons p c inc,0.0,False,,
C00413575,"MWW GROUP INC POLITICAL ACTION COMMITTEE, THE","MWW GROUP, INC.",Q,C,mww group inc,0.0,False,,
C00414185,EZCORP INC. POLITICAL ACTION COMMITTEE,"EZCORP, INC.",Q,C,ezcorp inc,0.0,False,,
C00414474,AMERIPRISE FINANCIAL INC. POLITICAL ACTION COMMITTEE (AMERIPRISEPAC),AMERIPRISE FINANCIAL INC.,Q,C,ameriprise financial inc ameriprisepac,235307.85,true,2016,2026
C00414649,ENCOMPASS HEALTH CORPORATION POLITICAL ACTION COMMITTEE,ENCOMPASS HEALTH CORPORATION,Q,C,encompass health corporation,4000.0,true,2024,2024
C00414896,OSI SYSTEMS INC PAC OSI PAC,OSI SYSTEMS INC.,Q,C,osi systems inc osi,89695.93,true,2016,2026
C00416305,FIRST COLONIES ANESTHESIA ASSOCIATES LLC POLITICAL ACTION COMMITTEE,"FIRST COLONIES ANESTHESIA ASSOCIATES, LLC",Q,C,first colonies anesthesia associates llc,0.0,False,,
C00416495,LOEWS CORPORATION PUBLIC AFFAIRS COMMITTEE,LOEWS CORPORATION,Q,C,loews corporation public affairs,149200.0,true,2016,2020
C00416693,CORELOGIC INC PAC,"CORELOGIC, INC.",Q,C,corelogic inc,0.0,False,,
C00417139,KB HOME AMERICAN DREAM PAC,KB HOME,Q,C,kb home american dream,0.0,False,,
C00417774,CALIFORNIA COAST CREDIT UNION FEDERAL PAC,CALIFORNIA COAST CREDIT UNION,Q,C,california coast credit union federal,0.0,False,,
C00418269,AMERICAN COMMERCIAL BARGE LINE PAC,AMERICAN COMMERCIAL BARGE LINE LLC,Q,C,american commercial barge line,0.0,False,,
C00418731,WILLIS NORTH AMERICA INC POLITICAL ACTION COMMITTEE,"WILLIS NORTH AMERICA, INC",Q,C,willis north america inc,0.0,False,,
C00419911,CENTURYLINK INC. EMPLOYEES POLITICAL ACTION COMMITTEE,CENTURYLINK INC.,Q,C,centurylink inc,0.0,False,,
C00420398,BOEHRINGER INGELHEIM USA CORPORATION POLITICAL ACTION COMMITTEE,BOEHRINGER INGELHEIM USA CORPORATION,Q,C,boehringer ingelheim usa corporation,0.0,False,,
C00420596,CURTISS WRIGHT CORPORATION EMPLOYEES POLITICAL ACTION COMMITTEE,CURTISS WRIGHT CORPORATION,Q,C,curtiss wright corporation,12429.29,true,2016,2022
C00420950,"PIONEER NATURAL RESOURCES USA, INC. FEDERAL POLITICAL ACTION COMMITTEE","PIONEER NATURAL RESOURCES USA, INC.",Q,C,pioneer natural resources usa inc federal,5500.0,true,2024,2024
C00421016,RUSSELL INVESTMENT GROUP FEDERAL POLITICAL ACTION COMMITTEE,RUSSELL INVESTMENT GROUP,Q,C,russell investment group federal,0.0,False,,
C00421487,PRAGMATICS INCORPORATED POLITICAL ACTION COMMITTEE,PRAGMATICS INCORPORATED POLITICAL ACTION COMMITTEE,Q,C,pragmatics incorporated,0.0,False,,
C00422501,CSL EMPLOYEES POLITICAL ACTION COMMITTEE,CSL BEHRING,Q,C,csl,0.0,False,,
C00423236,SUNOVION PHARMACEUTICALS INC. GOOD GOVERNANCE FUND,SUNOVION PHARMACEUTICALS INC.,Q,C,sunovion pharmaceuticals inc good governance,0.0,False,,
C00423814,PENN NATIONAL GAMING INC POLITICAL ACTION COMMITTEE,PENN NATIONAL GAMING INC POLITICAL ACTION COMMITTEE,Q,C,penn national gaming inc,0.0,False,,
C00424010,ACME BRICK COMPANY GOOD GOVERNMENT FUND FOR FEDERAL ELECTIONS,BERKSHIRE HATHAWAY ENERGY COMPANY PAC,Q,C,acme brick company good government federal elections,0.0,False,,
C00424374,"WYNDHAM DESTINATIONS, INC POLITICAL ACTION COMMITTEE","WYNDHAM DESTINATIONS, INC",Q,C,wyndham destinations inc,0.0,False,,
C00424838,NOVO NORDISK INC. PAC (NOVO NORDISK PAC),NOVO NORDISK INC.,Q,C,novo nordisk inc novo nordisk,5000.0,true,2024,2024
C00425603,TRAVELPORT INC. PAC,TRAVELPORT INC.,Q,C,travelport inc,0.0,False,,
C00425975,WINDSTREAM HOLDINGS LLC POLITICAL ACTION COMMITTEE,WINDSTREAM HOLDINGS LLC,Q,C,windstream holdings llc,0.0,False,,
C00426072,"GIANT EAGLE, INC. PAC","GIANT EAGLE, INC.",Q,C,giant eagle inc,0.0,False,,
C00426445,ABIOMED INC POLITICAL ACTION COMMITTEE (ABIOMED PAC),"ABIOMED, INC.",Q,C,abiomed inc abiomed,0.0,False,,
C00426775,CHARTER COMMUNICATIONS INC. POLITICAL ACTION COMMITTEE,CHARTER COMMUNICATIONS INC.,Q,C,charter communications inc,758177.0,true,2016,2026
C00427542,"CONSOLIDATED COMMUNICATIONS PAC,  INC. - FEDERAL","CONSOLIDATED COMMUNICATIONS, INC.",Q,C,consolidated communications inc federal,0.0,False,,
C00428391,REPUBLIC SVCS. INC. EMPLOYEES FOR BETTER GOVT. PAC,REPUBLIC SERVICES INC. (FKA ALLIED WASTE NA),Q,C,republic svcs inc better govt,0.0,False,,
C00428623,GOOGLE LLC NETPAC,GOOGLE LLC,Q,C,google llc netpac,19510.6,true,2016,2024
C00428896,DEUTSCHE BANK AMERICAS CORP. POLITICAL ACTION COMMITTEE,DEUTSCHE BANK AMERICAS CORP.,Q,C,deutsche bank americas corp,0.0,False,,
C00429001,"PURPOSE FINANCIAL, INC. PAC","PURPOSE FINANCIAL, INC.",Q,C,purpose financial inc,0.0,False,,
C00429050,THE WESTERN UNION COMPANY POLITICAL ACTION COMMITTEE,WESTERN UNION COMPANY,Q,C,western union company,0.0,False,,
C00429662,ENBRIDGE (U.S.) INC. POLITICAL ACTION COMMITTEE (ENBRIDGE-DCP PAC),ENBRIDGE (U.S.) INC.,Q,C,enbridge u s inc enbridge dcp,0.0,False,,
C00429852,WELLS FARGO AND COMPANY NORTH CAROLINA EMPLOYEES GOOD GOVERNMENT FUND,WELLS FARGO AND COMPANY EMPLOYEE PAC (AKA WELLS FARGO EMPLOYEE PAC),Q,C,wells fargo company north carolina good government,0.0,False,,
C00429886,EISAI INC. PAC,EISAI INC.,Q,C,eisai inc,0.0,False,,
C00430157,"CHENIERE ENERGY, INC. PAC",CHENIERE ENERGY INC.,Q,C,cheniere energy inc,155538.65,true,2016,2026
C00430256,"MOLINA HEALTHCARE, INC. PAC",MOLINA HEALTHCARE INC,Q,C,molina healthcare inc,373787.48,true,2016,2026
C00430397,HANGER INC. PAC,"HANGER, INC.",Q,C,hanger inc,0.0,False,,
C00431429,MVP HEALTH CARE INC. FEDERAL PAC,MVP HEALTH CARE INC.,Q,C,mvp health care inc federal,0.0,False,,
C00431544,"DUNKIN' BRANDS, INC. POLITICAL ACTION COMMITTEE","DUNKIN' BRANDS, INC.",Q,C,dunkin brands inc,0.0,False,,
C00431932,OVINTIV USA INC. PAC,OVINTIV USA INC.,Q,C,ovintiv usa inc,76479.24,true,2020,2026
C00432252,REGIONS FINANCIAL CORPORATION POLITICAL ACTION COMMITTEE,REGIONS FINANCIAL CORPORATION,Q,C,regions financial corporation,41500.0,true,2016,2026
C00432856,AM GENERAL LLC POLITICAL ACTION COMMITTEE (AM GENERAL PAC),AM GENERAL LLC,Q,C,am general llc am general,0.0,False,,
C00432963,"AMERICAN ROLL-ON ROLL-OFF CARRIER GROUP, INC. FREEDOM PAC / ARC FREEDOM PAC","AMERICAN ROLL-ON ROLL-OFF CARRIER GROUP, INC.",Q,C,american roll on roll off carrier group inc freedom arc freedom,0.0,False,,
C00433482,TE CONNECTIVITY CORPORATION POLITICAL ACTION COMMITTEE TEPAC,TE CONNECTIVITY CORPORATION,Q,C,te connectivity corporation tepac,85000.0,true,2016,2026
C00433912,ARCH CAPITAL GROUP (US) INC. POLITICAL ACTION COMMITTEE,ARCH CAPITAL GROUP (US) INC.,Q,C,arch capital group us inc,23699.84,true,2016,2022
C00434233,NEXION HEALTH FUND FOR QUALITY LONG TERM CARE INC,"NEXION HEALTH, INC.",Q,C,nexion health quality long term care inc,0.0,False,,
C00434811,TEVA PHARMACEUTICALS USA INC. POLITICAL ACTION COMMITTEE (TEVA PAC),TEVA PHARMACEUTICALS USA INC.,Q,C,teva pharmaceuticals usa inc teva,0.0,False,,
C00435321,NUSTAR ENERGY L.P. (NUSTAR PAC),NUSTAR ENERGY L.P.,Q,C,nustar energy l p nustar,0.0,False,,
C00435735,UNIVISION COMMUNICATIONS INC. POLITICAL ACTION COMMITTEE,"UNIVISION COMMUNICATIONS, INC.",Q,C,univision communications inc,0.0,False,,
C00435990,MESSER CONSTRUCTION CO PAC,MESSER CONSTRUCTION CO,Q,C,messer construction co,0.0,False,,
C00436360,"AMEDISYS, INC. POLITICAL ACTION COMMITTEE",AMEDISYS INC.,Q,C,amedisys inc,0.0,False,,
C00436899,AMERICAN INCOME LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE,AMERICAN INCOME LIFE INSURANCE COMPANY,Q,C,american income life insurance company,0.0,False,,
C00437491,"IDEMIA IDENTITY & SECURITY USA, LLC POLITICAL ACTION COMMITTEE","IDEMIA IDENTITY & SECURITY USA, LLC",Q,C,idemia identity security usa llc,0.0,False,,
C00437566,ELBIT SYSTEMS OF AMERICA LLC POLITICAL ACTION COMMITTEE,ELBIT SYSTEMS OF AMERICA LLC,Q,C,elbit systems america llc,0.0,False,,
C00438051,DISCOVER FINANCIAL SERVICES POLITICAL ACTION COMMITTEE,DISCOVER FINANCIAL SERVICES,Q,C,discover financial services,0.0,False,,
C00438358,AMSTED INDUSTRIES INCORPORATED PAC,AMSTED INDUSTRIES INCORPORATED,Q,C,amsted industries incorporated,0.0,False,,
C00438754,ENERGY TRANSFER EMPLOYEE MANAGEMENT COMPANY PAC (ENERGY TRANSFER PAC),ENERGY TRANSFER EMPLOYEE MANAGEMENT COMPANY,Q,C,energy transfer employee management company energy transfer,0.0,False,,
C00440453,HMS HOLDINGS CORP. POLITICAL ACTION COMMITTEE (HMS PAC),HMS HOLDINGS CORP.,Q,C,hms holdings corp hms,0.0,False,,
C00440651,DENBURY INC POLITICAL COMMITTEE,DENBURY INC.,Q,C,denbury inc,0.0,False,,
C00441311,"CNG HOLDINGS, INC. PAC","CNG HOLDINGS, INC.",Q,C,cng holdings inc,0.0,False,,
C00441980,"GLOBAL PAYMENTS, INC. PAC (GLOBAL PAYMENTS PAC)","GLOBAL PAYMENTS, INC.",Q,C,global payments inc global payments,57000.0,true,2020,2026
C00442046,BUTTERBALL POLITICAL ACTION COMMITTEE INC,SEABOARD CORPORATION POLITICAL ACTION COMMITTEE,Q,C,butterball inc,0.0,False,,
C00442434,"QURATE RETAIL, INC. PAC","QURATE RETAIL, INC.",Q,C,qurate retail inc,8500.0,true,2018,2018
C00442913,BURNS AND MCDONNELL INC. PAC,"BURNS & MCDONNELL, INC.",Q,C,burns mcdonnell inc,0.0,False,,
C00443168,INTERCONTINENTAL EXCHANGE INC PAC,NYSE EURONEXT POLITICAL ACTION COMMITTEE (NYSE PAC),Q,C,intercontinental exchange inc,441047.0,true,2016,2026
C00443671,"MICRON TECHNOLOGY, INC. PAC","MICRON TECHNOLOGY, INC.",Q,C,micron technology inc,0.0,False,,
C00444885,ASTELLAS US LLC PAC (ASTELLAS PAC),ASTELLAS US LLC,Q,C,astellas us llc astellas,0.0,False,,
C00445981,POLSINELLI PAC,POLSINELLI PAC,Q,C,polsinelli,0.0,False,,
C00448324,SMITHS GROUP SERVICES CORPORATION POLITICAL ACTION COMMITTEE,SMITHS GROUP SERVICES CORP,Q,C,smiths group services corporation,0.0,False,,
C00448852,BARCLAYS GROUP US INC. POLITICAL ACTION COMMITTEE,BARCLAYS GROUP US INC.,Q,C,barclays group us inc,0.0,False,,
C00448993,"HILL-ROM HOLDINGS, INC. POLITICAL ACTION COMMITTEE (HRPAC)","HILL-ROM HOLDINGS, INC.",Q,C,hill rom holdings inc hrpac,0.0,False,,
C00449165,CINTAS CORPORATION PARTNERS PAC,CINTAS CORPORATION,Q,C,cintas corporation partners,36910.04,true,2016,2022
C00450189,PLS FINANCIAL SVCS INC GOOD NEIGHBOR  POLITICAL ACTION COMMITTE (PLS GOOD NEIGHBOR PAC),"PLS FINANCIAL SERVICES, INC.",Q,C,pls financial svcs inc good neighbor committe pls good neighbor,0.0,False,,
C00450916,ASURION LLC POLITICAL ACTION COMMITTEE (ASURION PAC),ASURION LLC,Q,C,asurion llc asurion,0.0,False,,
C00450965,"VARIAN MEDICAL SYSTEMS, INC. PAC ('VARIAN PAC')","VARIAN MEDICAL SYSTEMS, INC.",Q,C,varian medical systems inc varian,0.0,False,,
C00451575,SUNPOWER CORPORATION POLITICAL ACTION COMMITTEE,SUNPOWER CORPORATION,Q,C,sunpower corporation,0.0,False,,
C00451757,"RAYONIER, INC. GOOD GOVERNMENT COMMITTEE","RAYONIER, INC.",Q,C,rayonier inc good government,108249.32,true,2016,2026
C00451781,FIRST HAWAIIAN BANK CITIZENSHIP COMMITTEE,FIRST HAWAIIAN BANK CITIZENSHIP COMMITTEE,Q,C,first hawaiian bank citizenship,0.0,False,,
C00452037,GUARANTY BANK & TRUST  POLITICAL ACTION COMMITTEE,GUARANTY BANK & TRUST  POLITICAL ACTION COMMITTEE,Q,C,guaranty bank trust,0.0,False,,
C00452052,ENDO PHARMACEUTICALS INC POLITICAL ACTION COMMITTEE (ENDO PAC),ENDO PHARMACEUTICALS INC.,Q,C,endo pharmaceuticals inc endo,0.0,False,,
C00452581,COPART INC POLITICAL ACTION COMMITTEE (COPART PAC),COPART INC POLITICAL ACTION COMMITTEE (COPART PAC),Q,C,copart inc copart,291652.0,true,2018,2024
C00454314,CNL FINANCIAL GROUP INC POLITICIAL ACTION COMMITTEE,CNL FINANCIAL GROUP INC POLITICIAL ACTION COMMITTEE,Q,C,cnl financial group inc politicial,0.0,False,,
C00454801,NEW SOUTH BANCSHARES INC PAC,NEW SOUTH BANCSHARES INC/COMMITTEE FOR FAIRNESS IN GOVERNMENT,Q,C,new south bancshares inc,0.0,False,,
C00454850,"LITTLE SIOUX CORN PROCESSORS PAC, LSCP LLC PAC",LSCP LLC,Q,C,little sioux corn processors lscp llc,0.0,False,,
C00457234,"MARSH & MCLENNAN COMPANIES, INC. PAC (MMCPAC)","MARSH & MCLENNAN COMPANIES, INC.",Q,C,marsh mclennan companies inc mmcpac,53479.15,true,2018,2026
C00457697,MOLSON COORS BEVERAGE COMPANY USA LLC PAC,MOLSON COORS BEVERAGE COMPANY USA LLC,Q,C,molson coors beverage company usa llc,15000.0,true,2026,2026
C00457853,"TSVC, INC. POLITICAL ACTION COMMITTEE (TERRACON PAC)","TSVC, INC.",Q,C,tsvc inc terracon,0.0,False,,
C00458158,LKQ CORPORATION EMPLOYEE GOOD GOVERNMENT FUND,LKQ CORPORATION,Q,C,lkq corporation employee good government,459700.0,true,2016,2026
C00459008,BROOKDALE SENIOR LIVING PAC,BROOKDALE SENIOR LIVING INC.,Q,C,brookdale senior living,1000.0,true,2022,2022
C00459289,EHEALTH INC. POLITICAL ACTION COMMITTEE (EHEALTH PAC),EHEALTH INC.,Q,C,ehealth inc ehealth,0.0,False,,
C00459453,MARINETTE MARINE CORPORATION PAC MMCPAC,MARINETTE MARINE CORPORATION PAC MMCPAC,Q,C,marinette marine corporation mmcpac,0.0,False,,
C00459933,"AARON'S, INC. POLITICAL ACTION COMMITTEE","AARON'S, INC.",Q,C,aaron s inc,0.0,False,,
C00461574,CAREER EDUCATION CORPORATION PAC (CEC PAC),CAREER EDUCATION CORPORATION,Q,C,career education corporation cec,0.0,False,,
C00462564,SWISS RE AMERICA HOLDING CORPORATION POLITICAL ACTION COMMITTEE,SWISS RE AMERICA HOLDING CORPORATION,Q,C,swiss re america holding corporation,0.0,False,,
C00462622,INTUITIVE SURGICAL INC PAC,"INTUITIVE SURGICAL, INC.",Q,C,intuitive surgical inc,0.0,False,,
C00468660,VERTEX PHARMACEUTICALS INCORPORATED POLITICAL ACTION COMMITTEE,VERTEX PHARMACEUTICALS INCORPORATED,Q,C,vertex pharmaceuticals incorporated,334000.0,true,2016,2026
C00469205,"MEDNAX, INC. FEDERAL POLITICAL ACTION COMMITTEE","MEDNAX, INC.",Q,C,mednax inc federal,0.0,False,,
C00469825,"JELD-WEN, INC. EMPLOYEE POLITICAL ACTION COMMITTEE","JELD-WEN, INC.",Q,C,jeld wen inc employee,0.0,False,,
C00471169,ALEXION PHARMACEUTICALS INC. PAC,"ALEXION PHARMACEUTICALS, INC.",Q,C,alexion pharmaceuticals inc,0.0,False,,
C00473025,IGT GLOBAL SOLUTIONS CORPORATION (IGT) PAC,IGT GLOBAL SOLUTIONS CORPORATION,Q,C,igt global solutions corporation igt,0.0,False,,
C00475343,MERIT MEDICAL SYSTEMS INC EMPLOYEE GOOD GOVERNANCE PAC,MERIT MEDICAL SYSTEMS INC,Q,C,merit medical systems inc employee good governance,42805.13,true,2016,2016
C00475350,DULCICH INC DBA PACIFIC SEAFOOD GROUP EMPLOYEE PAC,DULCICH INC. DBA PACIFIC SEAFOOD GROUP,Q,C,dulcich inc dba pacific seafood group employee,0.0,False,,
C00475475,WYNN RESORTS LIMITED INITIATIVE FOR PUBLIC POLICY,"WYNN RESORTS, LIMITED",Q,C,wynn resorts limited initiative public policy,0.0,False,,
C00477653,COX ENTERPRISES PAC (COXPAC) INC.,COX ENTERPRISES INC.,Q,C,cox enterprises coxpac inc,0.0,False,,
C00478099,"ATLAS AIR WORLDWIDE HOLDINGS, INC. POLITICAL ACTION COMMITTEE","ATLAS AIR WORLDWIDE HOLDINGS, INC.",Q,C,atlas air worldwide holdings inc,0.0,False,,
C00478149,"BLACK KNIGHT LENDING SOLUTIONS, INC. POLITICAL ACTION COMMITTEE ('BLACK KNIGHT POLITICAL ACTION COMMITTEE')","BLACK KNIGHT LENDING SOLUTIONS, INC.",Q,C,black knight lending solutions inc black knight,0.0,False,,
C00479873,NOBLE ENERGY INC. POLITICAL ACTION COMMITTEE,"NOBLE ENERGY, INC.",Q,C,noble energy inc,0.0,False,,
C00479972,PICTSWEET COMPANY GOOD GOVERNMENT COMMITTEE; THE,THE PICTSWEET COMPANY,Q,C,pictsweet company good government,0.0,False,,
C00481309,NETJETS INC. PAC,BNSF RAILWAY COMPANY RAILPAC (BNSF RAILPAC),Q,C,netjets inc,0.0,False,,
C00482570,JACKSON LEWIS P.C. POLITICAL ACTION COMMITTEE,JACKSON LEWIS P.C.,Q,C,jackson lewis p c,0.0,False,,
C00484451,KEURIG DR PEPPER INC. PAC,KEURIG DR PEPPER INC.,Q,C,keurig dr pepper inc,14115.59,true,2016,2020
C00484584,JETBLUE AIRWAYS CORPORATION CREWMEMBER GOOD GOVERNMENT FUND,JETBLUE AIRWAYS CORP.,Q,C,jetblue airways corporation crewmember good government,15000.0,true,2016,2018
C00485896,"CHS/COMMUNITY HEALTH SYSTEMS, INC. POLITICAL ACTION CMTE (CHS PAC)","CHS/COMMUNITY HEALTH SYSTEMS, INC.",Q,C,chs community health systems inc cmte chs,0.0,False,,
C00486217,LPL FINANCIAL LLC POLITICAL ACTION COMMITTEE (LPL PAC),LPL FINANCIAL LLC,Q,C,lpl financial llc lpl,0.0,False,,
C00486944,HEXION INC. POLITICAL ACTION COMMITTEE,HEXION INC.,Q,C,hexion inc,2313.26,true,2022,2022
