CMTE_ID,CMTE_NM,CONNECTED_ORG_NM,CMTE_TP,ORG_TP,committee_name_clean,TOTAL_AMOUNT,HAS_DONATED,FIRST_CYCLE,LAST_CYCLE
C00210617,OHIOHEALTH STAR CORPORATION POLITICAL ACTION COMMITTEE DBA OHIOHEALTH PAC,OHIOHEALTH STAR CORPORATION POLITICAL ACTION COMMITTEE DBA OHIOHEALTH PAC,Q,C,ohiohealth star corporation dba ohiohealth,0.0,False,,
C00213231,"A DUDA & SONS, INC POLITICAL ACTION COMMITTEE","A DUDA & SONS, INC POLITICAL ACTION COMMITTEE",Q,C,a duda sons inc,0.0,False,,
C00213348,"HOLCIM (US) INC. AND AGGREGATE INDUSTRIES MANAGEMENT, INC. EMPLOYEES PAC  (A/K/A LAFARGEHOLCIM USA EMPLOYEES PAC)",HOLCIM (US) INC.,Q,C,holcim us inc aggregate industries management inc a k a lafargeholcim usa,0.0,False,,
C00214072,"UNIVERSAL LEAF TOBACCO COMPANY, INCORPORATED POLITICAL ACTION COMMITTEE (FEDERAL)","UNIVERSAL LEAF TOBACCO COMPANY, INCORPORATED",Q,C,universal leaf tobacco company incorporated federal,0.0,False,,
C00214304,"AHOLD DELHAIZE USA, INC POLITICAL ACTION COMMITTEE","AHOLD DELHAIZE USA, INC.",Q,C,ahold delhaize usa inc,0.0,False,,
C00214338,"L BRANDS, INC./LIMITED BRANDS POLITICAL ACTION COMMITTEE (LIMITED BRANDS PAC)","L BRANDS, INC.",Q,C,l brands inc limited brands limited brands,0.0,False,,
C00214379,HUNTER ENGINEERING COMPANY PAC,HUNTER ENGINEERING COMPANY PAC,Q,C,hunter engineering company,0.0,False,,
C00214866,STV GROUP INC POLITICAL ACTION COMMITTEE,"STV GROUP, INCORPORATED",Q,C,stv group inc,0.0,False,,
C00215053,SWEDISH MATCH NORTH AMERICA LLC PAC,SWEDISH MATCH NORTH AMERICA LLC,Q,C,swedish match north america llc,0.0,False,,
C00215129,GREYHOUND LINES POLITICAL ACTION COMMITTEE,GREYHOUND LINES,Q,C,greyhound lines,0.0,False,,
C00215285,GENERAL ATOMICS POLITICAL ACTION COMMITTEE,GENERAL ATOMICS POLITICAL ACTION COMMITTEE,Q,C,general atomics,0.0,False,,
C00215558,"MCLANE COMPANY, INC. FEDERAL POLITICAL ACTION COMMITTEE","MCLANE COMPANY, INC",Q,C,mclane company inc federal,0.0,False,,
C00216184,ANESTHESIA SERVICE MEDICAL GROUP ADVOCACY FUND,ANESTHESIA SERVICE MEDICAL GROUP ADVOCACY FUND,Q,C,anesthesia service medical group advocacy,0.0,False,,
C00216770,MATERION CORPORATION POLITICAL ACTION COMMITTEE,MATERION CORPORATION,Q,C,materion corporation,0.0,False,,
C00217471,MAERSK INC. POLITICAL ACTION COMMITTEE (MAERSK PAC),MAERSK INC.,Q,C,maersk inc maersk,0.0,False,,
C00217877,SOUTHERN GLAZER'S WINE AND SPIRITS PAC,SOUTHERN GLAZER'S WINE AND SPIRITS,Q,C,southern glazer s wine spirits,0.0,False,,
C00219642,"ENTERPRISE HOLDINGS, INC. POLITICAL ACTION COMMITTEE","ENTERPRISE HOLDINGS, INC.",Q,C,enterprise holdings inc,0.0,False,,
C00221226,TENNESSEE RIGHT TO LIFE POLITICAL ACTION COMMITTEE,TENNESSEE RIGHT TO LIFE INC,Q,C,tennessee right to life,0.0,False,,
C00224147,GREAT SOUTHERN BANK EMPLOYEES GOOD GOVERNMENT COMMITTEE,GREAT SOUTHERN BANK,Q,C,great southern bank good government,0.0,False,,
C00224790,GRAYROBINSON P.A. POLITICAL ACTION COMMITTEE,GRAYROBINSON P.A.,Q,C,grayrobinson p a,0.0,False,,
C00226548,VISTRA ENERGY LEADERS POLITICAL ACTION COMMITTEE OF VISTRA CORP.,VISTRA CORP.,Q,C,vistra energy leaders vistra corp,0.0,False,,
C00227546,MICROSOFT CORPORATION POLITICAL ACTION COMMITTEE,MICROSOFT CORPORATION,Q,C,microsoft corporation,0.0,False,,
C00228379,"ROETZEL & ANDRESS CO, LPA FSL PAC","ROETZEL & ANDRESS CO, LPA FSL PAC",Q,C,roetzel andress co lpa fsl,0.0,False,,
C00228924,COMMUNITY BANCSHARES OF MISSISSIPPI INC. POLITICAL ACTION COMMITTEE,"COMMUNITY BANCSHARES OF MISSISSIPPI, INC.",Q,C,community bancshares mississippi inc,0.0,False,,
C00232272,PAN-AMERICAN LIFE INSURANCE COMPANY PAC (PALIC PAC),PAN-AMERICAN LIFE INSURANCE COMPANY,Q,C,pan american life insurance company palic,0.0,False,,
C00234120,"UNITED STATES SUGAR CORPORATION EMPLOYEE STOCK OWNERSHIP PLAN POLITICAL ACTION COMMITTEE,","UNITED STATES SUGAR CORPORATION EMPLOYEE STOCK OWNERSHIP PLAN POLITICAL ACTION COMMITTEE,",Q,C,united states sugar corporation employee stock ownership plan,0.0,False,,
C00236414,TRANSAMERICA CORPORATION PAC,TRANSAMERICA,Q,C,transamerica corporation,0.0,False,,
C00236489,"KOCH INDUSTRIES, INC. POLITICAL ACTION COMMITTEE (KOCHPAC)","KOCH INDUSTRIES, INC.",Q,C,koch industries inc kochpac,0.0,False,,
C00236760,ULLICO INC. POLITICAL ACTION COMMITTEE (ULLIPAC),ULLICO INC.,Q,C,ullico inc ullipac,0.0,False,,
C00237065,PORTLAND CEMENT ASSOCIATION INC. (CEMENT PAC),PORTLAND CEMENT ASSOCIATION,Q,C,portland cement association inc cement,0.0,False,,
C00238311,"AIR TRANSPORT SERVICES GROUP, INC. PAC","AIR TRANSPORT SERVICES GROUP, INC. PAC",Q,C,air transport services group inc,0.0,False,,
C00238691,"CORRIDOR 67, INC POLITICAL ACTION COMMITTEE - PAC 67","CORRIDOR 67, INC.",Q,C,corridor 67 inc 67,0.0,False,,
C00239780,PHILIPS NORTH AMERICA LLC POLITICAL ACTION COMMITTEE,PHILIPS NORTH AMERICA LLC,Q,C,philips north america llc,0.0,False,,
C00239947,"CAESARS ENTERTAINMENT, INC. POLITICAL ACTION COMMITTEE","CAESARS ENTERTAINMENT, INC.",Q,C,caesars entertainment inc,0.0,False,,
C00243659,HY-VEE INC EMPLOYEES' POLITICAL ACTION COMMITTEE,"HY-VEE, INC.",Q,C,hy vee inc,0.0,False,,
C00243675,RIO TINTO AMERICA INC. PAC,RIO TINTO AMERICA INC.,Q,C,rio tinto america inc,0.0,False,,
C00247262,"MAGELLAN HEALTH, INC. EMPLOYEE COMMITTEE FOR GOOD GOVERNMENT","MAGELLAN HEALTH, INC.",Q,C,magellan health inc employee good government,0.0,False,,
C00248047,"BROUSE & MCDOWELL, A LEGAL PROFESSIONAL ASSOCIATION FSL PAC","BROUSE & MCDOWELL, A LEGAL PROFESSIONAL ASSOCIATION FSL PAC",Q,C,brouse mcdowell a legal professional association fsl,0.0,False,,
C00253369,"INVESCO HOLDING COMPANY (US), INC. POLITICAL ACTION COMMITTEE","INVESCO HOLDING COMPANY (US), INC.",Q,C,invesco holding company us inc,0.0,False,,
C00253468,FEDERAL AGRICULTURAL MORTGAGE CORPORATION POLITICAL ACTION COMMITTEE,FEDERAL AGRICULTURAL MORTGAGE CORPORATION POLITICAL ACTION COMMITTEE,Q,C,federal agricultural mortgage corporation,0.0,False,,
C00254953,JACKSON HOLDINGS LLC AND JACKSON NATIONAL LIFE INSURANCE COMPANY SEPARATE SEGREGATED FUND (JACKSON NATIONAL PAC),JACKSON HOLDINGS LLC AND JACKSON NATIONAL LIFE INSURANCE COMPANY,Q,C,jackson holdings llc jackson national life insurance company separate segregated jackson national,0.0,False,,
C00255877,THE OPTIONS CLEARING CORPORATION PAC,THE OPTIONS CLEARING CORPORATION,Q,C,options clearing corporation,0.0,False,,
C00257246,GAP INC. POLITICAL ACTION COMMITTEE; THE,GAP INC.,Q,C,gap inc,0.0,False,,
C00258236,"EMD SERONO, INC. POLITICAL ACTION COMMITTEE","EMD SERONO, INC.",Q,C,emd serono inc,0.0,False,,
C00260331,NEW JERSEY RIGHT TO  LIFE COMMITTEE FEDERAL PAC,NEW JERSEY RIGHT TO LIFE,Q,C,new jersey right to life federal,0.0,False,,
C00263483,"S&T BANK/S&T BANCORP, INC. POLITICAL ACTION COMMITTEE","S&T BANK/S&T BANCORP, INC. POLITICAL ACTION COMMITTEE",Q,C,s t bank s t bancorp inc,0.0,False,,
C00268987,AMICA MUTUAL INSURANCE COMPANY/FED-POLITICAL ACTION COMMITTEE,AMICA MUTUAL INSURANCE COMPANY,Q,C,amica mutual insurance company fed,0.0,False,,
C00270967,"CAPITAL BLUEPAC, THE POLITICAL ACTION COMMITTEE OF CAPITAL BLUECROSS","BLUEPAC, THE BLUECROSS AND BLUESHIELD ASSOCIATION POLITICAL ACTION COMMITTEE",Q,C,capital bluepac capital bluecross,0.0,False,,
C00272724,MAYNARD COOPER & GALE PC PAC,MAYNARD COOPER & GALE,Q,C,maynard cooper gale pc,0.0,False,,
C00275529,"FIRSTCASH, INC. POLITICAL ACTION COMMITTEE","FIRSTCASH, INC.",Q,C,firstcash inc,0.0,False,,
C00276592,INTERNATIONAL BANK OF COMMERCE COMMITTEE FOR IMPROVEMENT AND BETTERMENT OF THE COUNTRY,INTERNATIONAL BANK OF COMMERCE,Q,C,international bank commerce improvement betterment country,0.0,False,,
C00277152,ROGERS GROUP INC. POLITICAL ACTION COMMITTEE,ROGERS GROUP INC.,Q,C,rogers group inc,0.0,False,,
C00277988,"WINTHROP & WEINSTINE, P.A. POLITICAL FUND","WINTHROP & WEINSTINE, P.A.",Q,C,winthrop weinstine p a,0.0,False,,
C00279216,IHEARTMEDIA INC. PAC,IHEARTMEDIA INC.,Q,C,iheartmedia inc,0.0,False,,
C00279224,APACHE CORPORATION POLITICAL ACTION COMMITTE (APACHEPAC),APACHE CORPORATION,Q,C,apache corporation committe apachepac,0.0,False,,
C00279331,CONSOL ENERGY INC. PAC,"CONSOL ENERGY, INC.",Q,C,consol energy inc,0.0,False,,
C00279497,POLARIS INDUSTRIES POLITICAL PARTICIPATION PROGRAM,POLARIS INDUSTRIES INC,Q,C,polaris industries participation program,0.0,False,,
C00280008,AKERMAN LLP PAC,AKERMAN LLP,Q,C,akerman llp,0.0,False,,
C00280156,SUEZ WATER INC. FEDERAL PAC,SUEZ WATER INC.,Q,C,suez water inc federal,0.0,False,,
C00281162,BAYER U.S. LLC POLITICAL ACTION COMMITTEE,BAYER U.S. LLC,Q,C,bayer u s llc,0.0,False,,
C00281675,BUZZI UNICEM USA INC POLITICAL ACTION COMMITTEE,BUZZI UNICEM USA INC.,Q,C,buzzi unicem usa inc,0.0,False,,
C00282038,"SONY PICTURES ENTERTAINMENT, INC. PAC","SONY PICTURES ENTERTAINMENT, INC.",Q,C,sony pictures entertainment inc,0.0,False,,
C00282566,"GRAPHIC PACKAGING INTERNATIONAL, LLC POLITICAL ACTION COMMITTEE","GRAPHIC PACKAGING INTERNATIONAL, LLC",Q,C,graphic packaging international llc,0.0,False,,
C00282921,WINSTON & STRAWN LLP POLITICAL ACTION COMMITTEE,NONE,Q,C,winston strawn llp,0.0,False,,
C00283440,LINDE INC. POLITICAL ACTION COMMITTEE,"LINCARE HOLDINGS, INC. EMPLOYEE ACTION FUND",Q,C,linde inc,0.0,False,,
C00286922,CAREFIRST BLUECROSS BLUESHIELD ASSOCIATES' FEDERAL PAC,CAREFIRST BLUE CROSS BLUESHIELD,Q,C,carefirst bluecross blueshield associates federal,0.0,False,,
C00287003,WSP USA INC. PAC,WSP USA INC. PAC,Q,C,wsp usa inc,0.0,False,,
C00287714,HOLLAND AMERICA LINE INC. PAC (HALPAC),HOLLAND AMERICA LINE INC. PAC (HALPAC),Q,C,holland america line inc halpac,0.0,False,,
C00288712,AVIENT CORP. POLITICAL ACTION COMMITTEE,AVIENT CORP. POLITICAL ACTION COMMITTEE,Q,C,avient corp,0.0,False,,
C00290973,AK STEEL CORPORATION POLITICAL ACTION COMMITTEE,AK STEEL CORPORATION,Q,C,ak steel corporation,0.0,False,,
C00292094,GENESIS HEALTHCARE INC PAC,GENESIS HEALTHCARE INC.,Q,C,genesis healthcare inc,0.0,False,,
C00296657,OHIO NATIONAL FINANCIAL SERVICES POLITICAL ACTION COMMITTEE,OHIO NATIONAL FINANCIAL SERVICES POLITICAL ACTION COMMITTEE,Q,C,ohio national financial services,0.0,False,,
C00296822,ROLLS-ROYCE NORTH AMERICA HOLDINGS INC. PAC (ROLLS-ROYCE NORTH AMERICA PAC),ROLLS-ROYCE NORTH AMERICA HOLDINGS INC.,Q,C,rolls royce north america holdings inc rolls royce north america,0.0,False,,
C00297085,EASTMAN KODAK COMPANY EMPLOYEE POLITICAL ACTION COMMITTEE,EASTMAN KODAK COMPANY,Q,C,eastman kodak company employee,0.0,False,,
C00300863,FIRST NATIONAL OF NEBRASKA PAC,FIRST NATIONAL OF NEBRASKA INC,Q,C,first national nebraska,0.0,False,,
C00301424,"ATTORNEYS' TITLE GUARANTY FUND, INC. FEDERAL POLITICAL ACTION COMMITTEE","ATTORNEYS' TITLE GUARANTY FUND, INC.",Q,C,attorneys title guaranty inc federal,0.0,False,,
C00302695,GRANGE INSURANCE FEDERAL PAC,GRANGE INSURANCE,Q,C,grange insurance federal,0.0,False,,
C00302844,HIGHMARK PAC OF HIGHMARK INC.,HIGHMARK INC.,Q,C,highmark highmark inc,0.0,False,,
C00303685,NORTH AMERICAN COAL CORP. POLITICAL ACTION COMM. NACPAC,THE NORTH AMERICAN COAL CORPORATION,Q,C,north american coal corp comm nacpac,0.0,False,,
C00304477,OSHKOSH CORPORATION EMPLOYEES PAC (OCEPAC),OSHKOSH CORPORATION,Q,C,oshkosh corporation ocepac,0.0,False,,
C00307249,"CITIZENS FINANCIAL GROUP, INC. POLITICAL ACTION COMMITTEE (CITIZENS PAC)","CITIZENS FINANCIAL GROUP, INC.",Q,C,citizens financial group inc citizens,0.0,False,,
C00311142,"TROUTMAN PEPPER HAMILTON SANDERS LLP POLITICAL ACTION COMMITTEE, INC.",NONE,Q,C,troutman pepper hamilton sanders llp inc,0.0,False,,
C00311308,THE TIMKEN COMPANY GOOD GOVERNMENT FUND,THE TIMKEN COMPANY,Q,C,timken company good government,0.0,False,,
C00312223,BLUE CROSS AND BLUE SHIELD OF NORTH CAROLINA EMPLOYEE POLITICAL ACTION COMMITTEE,BLUE CROSS AND BLUE SHIELD OF NORTH CAROLINA EMPLOYEE POLITICAL ACTION COMMITTEE,Q,C,blue cross blue shield north carolina employee,0.0,False,,
C00312777,COZEN O'CONNOR POLITICAL ACTION COMMITTEE,COZEN O'CONNOR,Q,C,cozen o connor,0.0,False,,
